EventID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type
INDOFLOODS-gauge-429-2,27-06-1978,28-06-1978,9.16,27-06-1978,1,103,27-06-1978,196,2,1,2,Flood
INDOFLOODS-gauge-429-3,12-07-1978,14-07-1978,9.98,12-07-1978,1,177.5,12-07-1978,409.7,3,1,3,Flood
INDOFLOODS-gauge-429-4,23-07-1978,01-08-1978,11.94,27-07-1978,1,388,27-07-1978,2261.5,10,5,6,Severe Flood
INDOFLOODS-gauge-429-5,11-08-1978,12-08-1978,9.41,11-08-1978,1,123.3,11-08-1978,228.3,2,1,2,Flood
INDOFLOODS-gauge-429-6,21-08-1978,22-08-1978,9.21,22-08-1978,1,115.8,22-08-1978,230.8,2,2,1,Flood
INDOFLOODS-gauge-429-7,28-08-1978,01-09-1978,9.98,30-08-1978,1,179,30-08-1978,725.8,5,3,3,Flood
INDOFLOODS-gauge-429-8,27-09-1978,27-09-1978,9.08,27-09-1978,1,109.5,27-09-1978,109.5,1,1,1,Flood
INDOFLOODS-gauge-429-9,01-11-1978,14-11-1978,13.73,07-11-1978,1,680,07-11-1978,4320.4,14,7,8,Severe Flood
INDOFLOODS-gauge-429-10,13-05-1979,13-05-1979,9.13,13-05-1979,1,88,13-05-1979,88,1,1,1,Flood
INDOFLOODS-gauge-429-11,17-06-1979,18-06-1979,9.29,18-06-1979,1,125,18-06-1979,235,2,2,1,Flood
INDOFLOODS-gauge-429-12,25-06-1979,25-06-1979,9.38,25-06-1979,1,133,25-06-1979,133,1,1,1,Flood
INDOFLOODS-gauge-429-13,29-06-1979,01-07-1979,9.27,30-06-1979,1,124,30-06-1979,334,3,2,2,Flood
INDOFLOODS-gauge-429-14,09-07-1979,15-07-1979,10.5,11-07-1979,1,255,11-07-1979,1225,7,3,5,Severe Flood
INDOFLOODS-gauge-429-15,29-07-1979,07-08-1979,10.23,04-08-1979,1,201.9,03-08-1979,1466.1,10,7,4,Severe Flood
INDOFLOODS-gauge-429-16,14-09-1979,18-09-1979,9.88,16-09-1979,1,182.7,16-09-1979,702.1,5,3,3,Flood
INDOFLOODS-gauge-429-17,11-10-1979,15-10-1979,9.75,14-10-1979,1,177.9,14-10-1979,725.8,5,4,2,Flood
INDOFLOODS-gauge-429-18,17-10-1979,18-10-1979,10.03,17-10-1979,1,207.5,17-10-1979,340.9,2,1,2,Severe Flood
INDOFLOODS-gauge-429-19,17-11-1979,21-11-1979,9.4,20-11-1979,1,129.1,20-11-1979,589.6,5,4,2,Flood
INDOFLOODS-gauge-429-20,21-06-1980,22-06-1980,9.16,21-06-1980,2,125,22-06-1980,235.5,2,1,2,Flood
INDOFLOODS-gauge-429-21,26-06-1980,27-06-1980,9.69,27-06-1980,1,172,27-06-1980,300.3,2,2,1,Flood
INDOFLOODS-gauge-429-22,02-07-1980,06-07-1980,10.76,04-07-1980,1,269.9,04-07-1980,1102.7,5,3,3,Severe Flood
INDOFLOODS-gauge-429-23,15-07-1980,17-07-1980,9.55,17-07-1980,1,166.2,16-07-1980,429.2,3,3,1,Flood
INDOFLOODS-gauge-429-24,28-07-1980,29-07-1980,9.54,28-07-1980,1,159.7,28-07-1980,282.5,2,1,2,Flood
INDOFLOODS-gauge-429-25,27-08-1980,28-08-1980,9.66,27-08-1980,1,165,27-08-1980,274.2,2,1,2,Flood
INDOFLOODS-gauge-429-26,11-10-1980,16-10-1980,10.16,13-10-1980,1,223.1,13-10-1980,976.1,6,3,4,Severe Flood
INDOFLOODS-gauge-429-27,17-11-1980,17-11-1980,9.13,17-11-1980,1,132,17-11-1980,132,1,1,1,Flood
INDOFLOODS-gauge-429-28,04-06-1981,10-06-1981,11.4,07-06-1981,1,349.4,07-06-1981,1639.4,7,4,4,Severe Flood
INDOFLOODS-gauge-429-29,12-06-1981,21-06-1981,11.3,18-06-1981,1,344.3,18-06-1981,2172,10,7,4,Severe Flood
INDOFLOODS-gauge-429-30,12-07-1981,13-07-1981,9.78,12-07-1981,1,182.9,12-07-1981,302.4,2,1,2,Flood
INDOFLOODS-gauge-429-31,24-07-1981,31-07-1981,11.13,28-07-1981,1,317,28-07-1981,1606.3,8,5,4,Severe Flood
INDOFLOODS-gauge-429-32,10-08-1981,14-08-1981,11.15,11-08-1981,1,341.6,11-08-1981,1127.7,5,2,4,Severe Flood
INDOFLOODS-gauge-429-33,17-08-1981,25-08-1981,9.91,19-08-1981,1,198,19-08-1981,1417.8,9,3,7,Flood
INDOFLOODS-gauge-429-34,09-09-1981,27-09-1981,11.84,21-09-1981,1,429.9,22-09-1981,5407,19,13,7,Severe Flood
INDOFLOODS-gauge-429-35,21-10-1981,21-10-1981,9.03,21-10-1981,1,109.9,21-10-1981,109.9,1,1,1,Flood
INDOFLOODS-gauge-429-36,26-10-1981,26-10-1981,9.07,26-10-1981,1,116,26-10-1981,116,1,1,1,Flood
INDOFLOODS-gauge-429-37,30-10-1981,30-10-1981,9.27,30-10-1981,1,131.6,30-10-1981,131.6,1,1,1,Flood
INDOFLOODS-gauge-429-38,03-11-1981,03-11-1981,9.01,03-11-1981,1,116.6,03-11-1981,116.6,1,1,1,Flood
INDOFLOODS-gauge-429-39,19-06-1982,20-06-1982,9.45,19-06-1982,1,142.5,19-06-1982,275.5,2,1,2,Flood
INDOFLOODS-gauge-429-40,24-06-1982,29-06-1982,9.58,29-06-1982,1,150.5,28-06-1982,786.1,6,6,1,Flood
INDOFLOODS-gauge-429-41,07-08-1982,08-08-1982,9.56,08-08-1982,1,152,08-08-1982,273.2,2,2,1,Flood
INDOFLOODS-gauge-429-42,05-11-1982,05-11-1982,9.11,05-11-1982,1,127.4,05-11-1982,127.4,1,1,1,Flood
INDOFLOODS-gauge-429-43,17-08-1983,23-08-1983,11.39,21-08-1983,1,382.2,21-08-1983,1524.6,7,5,3,Severe Flood
INDOFLOODS-gauge-429-44,19-09-1983,21-09-1983,9.26,20-09-1983,1,153.5,20-09-1983,413.2,3,2,2,Flood
INDOFLOODS-gauge-429-45,23-09-1983,26-09-1983,9.6,25-09-1983,1,174,25-09-1983,610.9,4,3,2,Flood
INDOFLOODS-gauge-429-46,18-06-1984,19-06-1984,9.75,18-06-1984,1,180.3,18-06-1984,314.7,2,1,2,Flood
INDOFLOODS-gauge-429-47,04-07-1984,08-07-1984,9.71,05-07-1984,1,177.2,05-07-1984,773.3,5,2,4,Flood
INDOFLOODS-gauge-429-48,14-07-1984,20-07-1984,9.71,15-07-1984,1,176.5,15-07-1984,1072.6,7,2,6,Flood
INDOFLOODS-gauge-429-49,30-09-1984,01-10-1984,9.87,30-09-1984,1,195.5,30-09-1984,336.6,2,1,2,Flood
INDOFLOODS-gauge-429-50,03-10-1984,06-10-1984,9.95,04-10-1984,1,204.7,04-10-1984,708.6,4,2,3,Flood
INDOFLOODS-gauge-429-51,08-10-1984,09-10-1984,9.76,08-10-1984,1,193.1,08-10-1984,349.2,2,1,2,Flood
INDOFLOODS-gauge-429-52,23-06-1985,05-07-1985,11.9,27-06-1985,1,426,27-06-1985,3954.5,13,5,9,Severe Flood
INDOFLOODS-gauge-429-53,12-07-1985,13-07-1985,9.26,13-07-1985,1,141.5,13-07-1985,272.7,2,2,1,Flood
INDOFLOODS-gauge-429-54,08-08-1986,14-08-1986,12.17,10-08-1986,1,504.6,10-08-1986,2472.5,7,3,5,Severe Flood
INDOFLOODS-gauge-429-55,07-11-1986,10-11-1986,10.06,08-11-1986,1,277.1,08-11-1986,832,4,2,3,Severe Flood
INDOFLOODS-gauge-429-56,27-06-1987,28-06-1987,9.07,27-06-1987,1,159.3,27-06-1987,307.9,2,1,2,Flood
INDOFLOODS-gauge-429-57,26-08-1987,27-08-1987,9.59,26-08-1987,1,232.6,26-08-1987,410.2,2,1,2,Flood
INDOFLOODS-gauge-429-58,31-10-1987,31-10-1987,9.03,31-10-1987,1,183.9,31-10-1987,183.9,1,1,1,Flood
INDOFLOODS-gauge-429-59,09-11-1987,09-11-1987,9.19,09-11-1987,1,181.9,09-11-1987,181.9,1,1,1,Flood
INDOFLOODS-gauge-429-60,18-07-1988,20-07-1988,9.51,19-07-1988,1,231.1,19-07-1988,596.8,3,2,2,Flood
INDOFLOODS-gauge-429-61,22-07-1988,23-07-1988,9.27,22-07-1988,1,196.7,22-07-1988,369.1,2,1,2,Flood
INDOFLOODS-gauge-429-62,03-09-1988,03-09-1988,9.03,03-09-1988,1,175.3,03-09-1988,175.3,1,1,1,Flood
INDOFLOODS-gauge-429-63,16-09-1988,20-09-1988,9.36,20-09-1988,1,195.3,20-09-1988,921.6,5,5,1,Flood
INDOFLOODS-gauge-429-64,14-06-1989,15-06-1989,9.4,15-06-1989,1,190.4,15-06-1989,362.7,2,2,1,Flood
INDOFLOODS-gauge-429-65,22-06-1989,25-06-1989,9.98,24-06-1989,1,282,24-06-1989,945.3,4,3,2,Flood
INDOFLOODS-gauge-429-66,18-07-1989,28-07-1989,10.8,24-07-1989,1,346.6,24-07-1989,2803.6,11,7,5,Severe Flood
INDOFLOODS-gauge-429-67,20-09-1989,22-09-1989,10.56,21-09-1989,1,325.9,21-09-1989,737.1,3,2,2,Severe Flood
INDOFLOODS-gauge-429-68,24-09-1989,25-09-1989,9.42,24-09-1989,1,207.5,24-09-1989,389.9,2,1,2,Flood
INDOFLOODS-gauge-429-69,27-09-1989,27-09-1989,9.06,27-09-1989,1,183.4,27-09-1989,183.4,1,1,1,Flood
INDOFLOODS-gauge-429-70,28-10-1989,28-10-1989,9.82,28-10-1989,1,243,28-10-1989,243,1,1,1,Flood
INDOFLOODS-gauge-429-71,30-10-1989,30-10-1989,9.57,30-10-1989,1,221,30-10-1989,221,1,1,1,Flood
INDOFLOODS-gauge-429-72,03-11-1990,05-11-1990,10.4,04-11-1990,1,304.5,04-11-1990,793.7,3,2,2,Severe Flood
INDOFLOODS-gauge-429-73,04-06-1991,14-06-1991,12.52,09-06-1991,1,572.3,09-06-1991,4518.4,11,6,6,Severe Flood
INDOFLOODS-gauge-429-74,19-06-1991,20-06-1991,9.44,20-06-1991,1,246.3,20-06-1991,485.7,2,2,1,Flood
INDOFLOODS-gauge-429-75,25-06-1991,27-06-1991,9.54,26-06-1991,1,258,26-06-1991,695.9,3,2,2,Flood
INDOFLOODS-gauge-429-76,29-06-1991,29-06-1991,9.12,29-06-1991,1,214.5,29-06-1991,214.5,1,1,1,Flood
INDOFLOODS-gauge-429-77,01-07-1991,01-07-1991,9.18,01-07-1991,1,220.6,01-07-1991,220.6,1,1,1,Flood
INDOFLOODS-gauge-429-78,12-07-1991,12-07-1991,9.83,12-07-1991,1,288.8,12-07-1991,288.8,1,1,1,Flood
INDOFLOODS-gauge-429-79,01-08-1991,02-08-1991,10.11,01-08-1991,1,317.6,01-08-1991,563.8,2,1,2,Severe Flood
INDOFLOODS-gauge-429-80,20-06-1992,21-06-1992,9.18,21-06-1992,1,218.2,21-06-1992,425.4,2,2,1,Flood
INDOFLOODS-gauge-429-81,09-07-1992,09-07-1992,9.14,09-07-1992,1,214.7,09-07-1992,214.7,1,1,1,Flood
INDOFLOODS-gauge-429-82,28-07-1992,01-08-1992,10.96,29-07-1992,1,435.2,29-07-1992,1590,5,2,4,Severe Flood
INDOFLOODS-gauge-429-83,05-08-1992,05-08-1992,9.39,05-08-1992,1,241,05-08-1992,241,1,1,1,Flood
INDOFLOODS-gauge-429-84,27-09-1992,27-09-1992,9.14,27-09-1992,1,214.3,27-09-1992,214.3,1,1,1,Flood
INDOFLOODS-gauge-429-85,09-10-1992,14-10-1992,12.98,11-10-1992,1,679.9,11-10-1992,2611.6,6,3,4,Severe Flood
INDOFLOODS-gauge-429-86,14-11-1992,18-11-1992,13.15,15-11-1992,1,699,15-11-1992,2410.3,5,2,4,Severe Flood
INDOFLOODS-gauge-429-87,06-06-1993,09-06-1993,11.15,07-06-1993,1,400.6,07-06-1993,1240.5,4,2,3,Severe Flood
INDOFLOODS-gauge-429-88,03-07-1993,04-07-1993,9.78,04-07-1993,1,255,04-07-1993,471.5,2,2,1,Flood
INDOFLOODS-gauge-429-89,16-07-1993,18-07-1993,10.47,17-07-1993,1,323.2,17-07-1993,790.2,3,2,2,Severe Flood
INDOFLOODS-gauge-429-90,04-10-1993,04-10-1993,9.01,04-10-1993,1,187.2,04-10-1993,187.2,1,1,1,Flood
INDOFLOODS-gauge-429-91,16-07-1994,18-07-1994,9.78,17-07-1994,1,291.9,17-07-1994,818.6,3,2,2,Flood
INDOFLOODS-gauge-429-92,01-08-1994,06-08-1994,12.69,03-08-1994,1,720.6,03-08-1994,2773.3,6,3,4,Severe Flood
INDOFLOODS-gauge-429-93,09-05-1995,11-05-1995,10.88,10-05-1995,1,442.4,10-05-1995,1020.2,3,2,2,Severe Flood
INDOFLOODS-gauge-429-94,17-06-1995,17-06-1995,9.28,17-06-1995,1,240.1,17-06-1995,240.1,1,1,1,Flood
INDOFLOODS-gauge-429-95,31-07-1995,01-08-1995,10.34,31-07-1995,1,375.5,31-07-1995,665.1,2,1,2,Severe Flood
INDOFLOODS-gauge-429-96,28-08-1995,03-09-1995,9.78,28-08-1995,1,322.6,28-08-1995,1848.4,7,1,7,Flood
INDOFLOODS-gauge-429-97,18-10-1996,20-10-1996,10.01,19-10-1996,1,379.9,19-10-1996,949.6,3,2,2,Severe Flood
INDOFLOODS-gauge-429-98,22-07-1997,22-07-1997,9.11,22-07-1997,1,214,22-07-1997,214,1,1,1,Flood
INDOFLOODS-gauge-429-99,24-07-1997,25-07-1997,9.8,24-07-1997,1,297.8,24-07-1997,579,2,1,2,Flood
INDOFLOODS-gauge-429-100,16-09-1997,16-09-1997,9.57,16-09-1997,1,266,16-09-1997,266,1,1,1,Flood
INDOFLOODS-gauge-429-101,22-10-1997,22-10-1997,9.7,22-10-1997,1,276.5,22-10-1997,276.5,1,1,1,Flood
INDOFLOODS-gauge-429-102,09-11-1997,10-11-1997,9.52,09-11-1997,1,263,09-11-1997,495.5,2,1,2,Flood
INDOFLOODS-gauge-429-103,29-06-1998,29-06-1998,9.48,29-06-1998,1,254.9,29-06-1998,254.9,1,1,1,Flood
INDOFLOODS-gauge-429-104,24-08-1998,24-08-1998,9.11,24-08-1998,1,268.7,24-08-1998,268.7,1,1,1,Flood
INDOFLOODS-gauge-429-105,09-09-1998,10-09-1998,10.02,10-09-1998,1,341,10-09-1998,616.5,2,2,1,Severe Flood
INDOFLOODS-gauge-429-106,11-10-1998,16-10-1998,12.57,13-10-1998,1,800,13-10-1998,3196.5,6,3,4,Severe Flood
INDOFLOODS-gauge-429-107,11-11-1998,11-11-1998,9.2,11-11-1998,1,254.8,11-11-1998,254.8,1,1,1,Flood
INDOFLOODS-gauge-429-108,14-11-1998,14-11-1998,9.62,14-11-1998,1,282.2,14-11-1998,282.2,1,1,1,Flood
INDOFLOODS-gauge-429-109,26-05-1999,26-05-1999,9.15,26-05-1999,1,224.3,26-05-1999,224.3,1,1,1,Flood
INDOFLOODS-gauge-429-110,31-05-1999,31-05-1999,9.41,31-05-1999,1,245.2,31-05-1999,245.2,1,1,1,Flood
INDOFLOODS-gauge-429-111,07-06-1999,15-06-1999,11.25,09-06-1999,1,547.5,09-06-1999,3220.5,9,3,7,Severe Flood
INDOFLOODS-gauge-429-112,17-10-1999,21-10-1999,10.29,20-10-1999,1,371,20-10-1999,1600.1,5,4,2,Severe Flood
INDOFLOODS-gauge-429-113,24-08-2000,29-08-2000,11.66,26-08-2000,1,575.9,26-08-2000,2394.4,6,3,4,Severe Flood
INDOFLOODS-gauge-429-114,28-09-2000,28-09-2000,9.76,28-09-2000,1,311.4,28-09-2000,311.4,1,1,1,Flood
INDOFLOODS-gauge-429-115,02-10-2000,02-10-2000,9.31,02-10-2000,1,274.9,02-10-2000,274.9,1,1,1,Flood
INDOFLOODS-gauge-429-116,09-07-2001,12-07-2001,12.78,10-07-2001,1,677.46,10-07-2001,2236.95,4,2,3,Severe Flood
INDOFLOODS-gauge-429-117,17-11-2001,17-11-2001,10.02,17-11-2001,1,371.84,17-11-2001,371.84,1,1,1,Severe Flood
INDOFLOODS-gauge-429-118,08-10-2003,08-10-2003,9.54,08-10-2003,1,297.56,08-10-2003,297.56,1,1,1,Flood
INDOFLOODS-gauge-429-119,19-06-2004,19-06-2004,9.06,19-06-2004,1,265.87,19-06-2004,265.87,1,1,1,Flood
INDOFLOODS-gauge-429-120,05-08-2004,06-08-2004,9.3,05-08-2004,1,264.09,05-08-2004,525.94,2,1,2,Flood
INDOFLOODS-gauge-429-121,29-07-2005,29-07-2005,9.05,29-07-2005,1,203.1,29-07-2005,203.1,1,1,1,Flood
INDOFLOODS-gauge-429-122,01-08-2005,03-08-2005,11.1,02-08-2005,1,404.3,02-08-2005,942.8,3,2,2,Severe Flood
INDOFLOODS-gauge-429-123,24-06-2006,24-06-2006,9.29,24-06-2006,1,251.87,24-06-2006,251.87,1,1,1,Flood
INDOFLOODS-gauge-429-124,26-09-2006,26-09-2006,9.31,26-09-2006,1,277.6,26-09-2006,277.6,1,1,1,Flood
INDOFLOODS-gauge-429-125,30-10-2006,30-10-2006,9.53,30-10-2006,1,302.6,30-10-2006,302.6,1,1,1,Flood
INDOFLOODS-gauge-429-126,01-11-2006,01-11-2006,9.27,01-11-2006,1,273.2,01-11-2006,273.2,1,1,1,Flood
INDOFLOODS-gauge-429-127,23-06-2007,24-06-2007,9.84,23-06-2007,1,306.62,23-06-2007,552.01,2,1,2,Flood
INDOFLOODS-gauge-429-128,17-07-2007,21-07-2007,11.89,18-07-2007,1,578.63,18-07-2007,2013.73,5,2,4,Severe Flood
INDOFLOODS-gauge-429-129,25-10-2007,25-10-2007,9.4,25-10-2007,1,285.3,25-10-2007,285.3,1,1,1,Flood
INDOFLOODS-gauge-429-130,18-07-2009,18-07-2009,9.32,18-07-2009,1,258.74,18-07-2009,258.74,1,1,1,Flood
INDOFLOODS-gauge-429-131,03-10-2009,04-10-2009,10.06,03-10-2009,1,301.92,03-10-2009,539.82,2,1,2,Severe Flood
INDOFLOODS-gauge-429-132,20-07-2010,21-07-2010,9.46,20-07-2010,1,273.37,20-07-2010,493.88,2,1,2,Flood
INDOFLOODS-gauge-429-133,16-08-2010,16-08-2010,9.7,16-08-2010,1,279,16-08-2010,279,1,1,1,Flood
INDOFLOODS-gauge-429-134,04-10-2010,04-10-2010,9.78,04-10-2010,1,283.57,04-10-2010,283.57,1,1,1,Flood
INDOFLOODS-gauge-429-135,07-10-2010,09-10-2010,9.65,07-10-2010,1,284.76,07-10-2010,733.98,3,1,3,Flood
INDOFLOODS-gauge-429-136,22-11-2010,25-11-2010,11.02,23-11-2010,1,505.64,23-11-2010,1624.04,4,2,3,Severe Flood
INDOFLOODS-gauge-429-137,06-06-2011,06-06-2011,9.12,06-06-2011,1,225.23,06-06-2011,225.23,1,1,1,Flood
INDOFLOODS-gauge-429-138,18-08-2012,18-08-2012,9.41,18-08-2012,1,225.24,18-08-2012,225.24,1,1,1,Flood
INDOFLOODS-gauge-429-139,25-06-2013,27-06-2013,10.06,27-06-2013,1,336.35,27-06-2013,926.73,3,3,1,Severe Flood
INDOFLOODS-gauge-429-140,06-08-2013,06-08-2013,9.82,06-08-2013,1,329.63,06-08-2013,329.63,1,1,1,Flood
INDOFLOODS-gauge-429-141,18-09-2013,18-09-2013,9.07,18-09-2013,1,233.17,18-09-2013,233.17,1,1,1,Flood
INDOFLOODS-gauge-429-142,23-08-2014,25-08-2014,11.53,24-08-2014,1,520.6,24-08-2014,1215.03,3,2,2,Severe Flood
INDOFLOODS-gauge-429-143,02-09-2014,04-09-2014,9.8,02-09-2014,1,295.54,02-09-2014,844.22,3,1,3,Flood
INDOFLOODS-gauge-429-144,05-11-2015,05-11-2015,9.15,05-11-2015,1,223.78,05-11-2015,223.78,1,1,1,Flood
INDOFLOODS-gauge-429-145,28-06-2017,28-06-2017,10.32,28-06-2017,1,299.16,28-06-2017,299.16,1,1,1,Severe Flood
INDOFLOODS-gauge-429-146,18-09-2017,20-09-2017,10.88,18-09-2017,1,358.66,18-09-2017,789.54,3,1,3,Severe Flood
INDOFLOODS-gauge-429-147,09-11-2017,09-11-2017,9.02,09-11-2017,1,195.95,09-11-2017,195.95,1,1,1,Flood
INDOFLOODS-gauge-429-148,01-12-2017,03-12-2017,9.14,01-12-2017,3,225.18,01-12-2017,675.54,3,1,3,Flood
INDOFLOODS-gauge-429-149,01-01-2018,01-01-2018,11.73,01-01-2018,1,7.12,01-01-2018,7.12,1,1,1,Severe Flood
INDOFLOODS-gauge-429-150,24-01-2018,24-01-2018,9.56,24-01-2018,1,,,,1,1,1,Flood
INDOFLOODS-gauge-429-151,01-02-2018,01-02-2018,11.47,01-02-2018,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-429-152,30-03-2018,30-03-2018,11.1,30-03-2018,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-429-153,19-04-2018,20-04-2018,11.59,19-04-2018,2,,,,2,1,2,Severe Flood
INDOFLOODS-gauge-429-154,15-07-2018,19-07-2018,10.74,16-07-2018,1,332.98,17-07-2018,1111.24,5,2,4,Severe Flood
INDOFLOODS-gauge-429-155,08-08-2019,12-08-2019,10.9,10-08-2019,1,,,,5,3,3,Severe Flood
INDOFLOODS-gauge-430-1,07-08-1979,07-08-1979,7.17,07-08-1979,1,871.3,07-08-1979,871.3,1,1,1,Flood
INDOFLOODS-gauge-430-2,27-06-1985,27-06-1985,7.58,27-06-1985,1,793,27-06-1985,793,1,1,1,Flood
INDOFLOODS-gauge-430-3,17-07-2007,17-07-2007,7.16,17-07-2007,1,1264.85,17-07-2007,1264.85,1,1,1,Flood
INDOFLOODS-gauge-430-4,15-08-2018,19-08-2018,9.18,16-08-2018,4,1880.74,15-08-2018,1880.74,5,2,4,Severe Flood
INDOFLOODS-gauge-431-1,17-02-1986,31-05-1987,90.14,09-08-1986,1,782.7,09-08-1986,19017,469,174,296,Severe Flood
INDOFLOODS-gauge-431-2,23-07-1989,24-07-1989,16.18,23-07-1989,1,677.9,23-07-1989,1256,2,1,2,Flood
INDOFLOODS-gauge-431-3,27-07-1991,28-07-1991,15.73,28-07-1991,1,580.3,28-07-1991,1148.2,2,2,1,Flood
INDOFLOODS-gauge-431-4,27-07-1992,29-07-1992,18.49,28-07-1992,1,1410,28-07-1992,3357.6,3,2,2,Severe Flood
INDOFLOODS-gauge-431-5,13-07-1994,16-07-1994,18.8,14-07-1994,1,1344,14-07-1994,3871,4,2,3,Severe Flood
INDOFLOODS-gauge-431-6,11-07-1997,11-07-1997,17.68,11-07-1997,1,1020,11-07-1997,1020,1,1,1,Severe Flood
INDOFLOODS-gauge-431-7,18-07-1999,18-07-1999,16,18-07-1999,1,605,18-07-1999,605,1,1,1,Flood
INDOFLOODS-gauge-431-8,05-08-2004,05-08-2004,15.62,05-08-2004,1,630.19,05-08-2004,630.19,1,1,1,Flood
INDOFLOODS-gauge-431-9,17-09-2006,17-09-2006,15.8,17-09-2006,1,672,17-09-2006,672,1,1,1,Flood
INDOFLOODS-gauge-431-10,23-06-2007,23-06-2007,15.95,23-06-2007,1,703.76,23-06-2007,703.76,1,1,1,Flood
INDOFLOODS-gauge-431-11,03-07-2007,04-07-2007,17,03-07-2007,1,1166.25,03-07-2007,1993.62,2,1,2,Severe Flood
INDOFLOODS-gauge-431-12,17-07-2007,18-07-2007,16.83,17-07-2007,1,1099.7,17-07-2007,1961.81,2,1,2,Severe Flood
INDOFLOODS-gauge-431-13,17-07-2009,18-07-2009,16.78,17-07-2009,1,1125,17-07-2009,2148,2,1,2,Severe Flood
INDOFLOODS-gauge-431-14,02-08-2014,02-08-2014,15.71,02-08-2014,1,690.8,02-08-2014,690.8,1,1,1,Flood
INDOFLOODS-gauge-431-15,18-09-2017,18-09-2017,16.28,18-09-2017,1,729.02,18-09-2017,729.02,1,1,1,Flood
INDOFLOODS-gauge-431-16,11-07-2018,11-07-2018,15.66,11-07-2018,1,818.72,11-07-2018,818.72,1,1,1,Flood
INDOFLOODS-gauge-431-17,08-08-2019,10-08-2019,20.01,09-08-2019,1,,,,3,2,2,Severe Flood
INDOFLOODS-gauge-434-1,08-08-2019,08-08-2019,101.7,08-08-2019,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-438-1,24-06-1985,02-07-1985,7.13,26-06-1985,1,990,26-06-1985,8027,9,3,7,Severe Flood
INDOFLOODS-gauge-438-2,09-08-1986,12-08-1986,7.56,09-08-1986,1,1570.2,09-08-1986,5157.3,4,1,4,Severe Flood
INDOFLOODS-gauge-438-3,23-07-1989,24-07-1989,6.2,24-07-1989,1,1243,24-07-1989,2460,2,2,1,Flood
INDOFLOODS-gauge-438-4,20-09-1989,20-09-1989,6.04,20-09-1989,1,1125,20-09-1989,1125,1,1,1,Flood
INDOFLOODS-gauge-438-5,08-06-1991,08-06-1991,6.08,08-06-1991,1,1134,08-06-1991,1134,1,1,1,Flood
INDOFLOODS-gauge-438-6,10-10-1992,11-10-1992,6.8,10-10-1992,1,1464,10-10-1992,2867,2,1,2,Flood
INDOFLOODS-gauge-438-7,02-08-1994,04-08-1994,7.71,03-08-1994,1,1988,03-08-1994,4956,3,2,2,Severe Flood
INDOFLOODS-gauge-438-8,12-10-1998,13-10-1998,6.72,12-10-1998,1,1170,12-10-1998,2267,2,1,2,Flood
INDOFLOODS-gauge-438-9,15-10-1998,15-10-1998,6.1,15-10-1998,1,1006.1,15-10-1998,1006.1,1,1,1,Flood
INDOFLOODS-gauge-438-10,25-08-2000,27-08-2000,7.38,26-08-2000,1,1340,26-08-2000,3757,3,2,2,Severe Flood
INDOFLOODS-gauge-438-11,09-07-2001,11-07-2001,7.79,10-07-2001,1,1212,10-07-2001,3356.3,3,2,2,Severe Flood
INDOFLOODS-gauge-438-12,02-08-2005,02-08-2005,6.38,02-08-2005,1,1194,02-08-2005,1194,1,1,1,Flood
INDOFLOODS-gauge-438-13,05-09-2005,05-09-2005,6.45,05-09-2005,1,1215,05-09-2005,1215,1,1,1,Flood
INDOFLOODS-gauge-438-14,07-09-2005,07-09-2005,6.05,07-09-2005,1,1096,07-09-2005,1096,1,1,1,Flood
INDOFLOODS-gauge-438-15,17-07-2007,18-07-2007,6.51,17-07-2007,1,1127,17-07-2007,2161,2,1,2,Flood
INDOFLOODS-gauge-438-16,11-06-2018,11-06-2018,6.87,11-06-2018,1,708.2,11-06-2018,708.2,1,1,1,Flood
INDOFLOODS-gauge-438-17,16-07-2018,16-07-2018,6.35,16-07-2018,1,1248.32,16-07-2018,1248.32,1,1,1,Flood
INDOFLOODS-gauge-438-18,09-08-2018,11-08-2018,7.15,10-08-2018,1,1330.86,11-08-2018,3488.84,3,2,2,Severe Flood
INDOFLOODS-gauge-438-19,14-08-2018,20-08-2018,9.46,15-08-2018,6,1136.02,14-08-2018,1136.02,7,2,6,Severe Flood
INDOFLOODS-gauge-440-1,23-07-1978,29-07-1978,9.14,27-07-1978,1,443,26-07-1978,2233.7,7,5,3,Severe Flood
INDOFLOODS-gauge-440-2,28-08-1978,30-08-1978,7.32,29-08-1978,1,244.9,29-08-1978,700.6,3,2,2,Flood
INDOFLOODS-gauge-440-3,02-11-1978,10-11-1978,13.34,07-11-1978,1,1130,07-11-1978,5046,9,6,4,Severe Flood
INDOFLOODS-gauge-440-4,12-11-1978,12-11-1978,7.01,12-11-1978,1,199.7,12-11-1978,199.7,1,1,1,Flood
INDOFLOODS-gauge-440-5,25-07-1979,25-07-1979,7.05,25-07-1979,1,234,25-07-1979,234,1,1,1,Flood
INDOFLOODS-gauge-440-6,03-08-1979,03-08-1979,7.23,03-08-1979,1,256,03-08-1979,256,1,1,1,Flood
